run_accession,sample,ftp_url_read_1,ftp_url_read_2
ERR14392931,RCN15235,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14392931/ERR14392931_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14392931/ERR14392931_2.fastq.gz
ERR15626691,RCN15002,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15626691/ERR15626691_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15626691/ERR15626691_2.fastq.gz
ERR15626895,RCN15235,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15626895/ERR15626895_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15626895/ERR15626895_2.fastq.gz
ERR14392119,RCN14932,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14392119/ERR14392119_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14392119/ERR14392119_2.fastq.gz
ERR14392120,RCN14932,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/020/ERR14392120/ERR14392120_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/020/ERR14392120/ERR14392120_2.fastq.gz
ERR14392121,RCN14932,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14392121/ERR14392121_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14392121/ERR14392121_2.fastq.gz
ERR14392452,RCN15063,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14392452/ERR14392452_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/052/ERR14392452/ERR14392452_2.fastq.gz
ERR14392453,RCN15063,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/053/ERR14392453/ERR14392453_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/053/ERR14392453/ERR14392453_2.fastq.gz
ERR14392454,RCN15063,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14392454/ERR14392454_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14392454/ERR14392454_2.fastq.gz
ERR14392887,RCN15220,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14392887/ERR14392887_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14392887/ERR14392887_2.fastq.gz
ERR14392888,RCN15220,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14392888/ERR14392888_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14392888/ERR14392888_2.fastq.gz
ERR14392889,RCN15220,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14392889/ERR14392889_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14392889/ERR14392889_2.fastq.gz
ERR15626638,RCN14932,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15626638/ERR15626638_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15626638/ERR15626638_2.fastq.gz
ERR15626747,RCN15063,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/047/ERR15626747/ERR15626747_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/047/ERR15626747/ERR15626747_2.fastq.gz
ERR15626881,RCN15220,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/081/ERR15626881/ERR15626881_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/081/ERR15626881/ERR15626881_2.fastq.gz
ERR14393041,RCN15275,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14393041/ERR14393041_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14393041/ERR14393041_2.fastq.gz
ERR14393062,RCN15282,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393062/ERR14393062_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14393062/ERR14393062_2.fastq.gz
ERR14393108,RCN15299,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14393108/ERR14393108_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14393108/ERR14393108_2.fastq.gz
ERR14393114,RCN15301,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/014/ERR14393114/ERR14393114_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/014/ERR14393114/ERR14393114_2.fastq.gz
ERR14393131,RCN15307,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14393131/ERR14393131_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14393131/ERR14393131_2.fastq.gz
ERR14393207,RCN15332,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14393207/ERR14393207_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/007/ERR14393207/ERR14393207_2.fastq.gz
ERR14393237,RCN15345,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/037/ERR14393237/ERR14393237_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/037/ERR14393237/ERR14393237_2.fastq.gz
ERR14393238,RCN15346,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/038/ERR14393238/ERR14393238_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/038/ERR14393238/ERR14393238_2.fastq.gz
ERR15626964,RCN15308,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/064/ERR15626964/ERR15626964_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/064/ERR15626964/ERR15626964_2.fastq.gz
ERR15626990,RCN15334,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15626990/ERR15626990_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15626990/ERR15626990_2.fastq.gz
ERR14392934,RCN15236,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/034/ERR14392934/ERR14392934_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/034/ERR14392934/ERR14392934_2.fastq.gz
ERR14392935,RCN15237,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14392935/ERR14392935_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14392935/ERR14392935_2.fastq.gz
ERR14392936,RCN15237,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/036/ERR14392936/ERR14392936_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/036/ERR14392936/ERR14392936_2.fastq.gz
ERR14392961,RCN15245,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14392961/ERR14392961_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14392961/ERR14392961_2.fastq.gz
ERR14392968,RCN15248,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/068/ERR14392968/ERR14392968_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/068/ERR14392968/ERR14392968_2.fastq.gz
ERR14393028,RCN15271,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/028/ERR14393028/ERR14393028_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/028/ERR14393028/ERR14393028_2.fastq.gz
ERR14393030,RCN15271,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/030/ERR14393030/ERR14393030_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/030/ERR14393030/ERR14393030_2.fastq.gz
ERR14393039,RCN15274,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/039/ERR14393039/ERR14393039_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/039/ERR14393039/ERR14393039_2.fastq.gz
ERR14393045,RCN15276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/045/ERR14393045/ERR14393045_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/045/ERR14393045/ERR14393045_2.fastq.gz
ERR14393058,RCN15281,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/058/ERR14393058/ERR14393058_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/058/ERR14393058/ERR14393058_2.fastq.gz
ERR14393060,RCN15281,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14393060/ERR14393060_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14393060/ERR14393060_2.fastq.gz
ERR14393067,RCN15284,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14393067/ERR14393067_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14393067/ERR14393067_2.fastq.gz
ERR14393069,RCN15284,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14393069/ERR14393069_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14393069/ERR14393069_2.fastq.gz
ERR14393088,RCN15293,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14393088/ERR14393088_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14393088/ERR14393088_2.fastq.gz
ERR14393091,RCN15294,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14393091/ERR14393091_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14393091/ERR14393091_2.fastq.gz
ERR14393092,RCN15294,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393092/ERR14393092_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393092/ERR14393092_2.fastq.gz
ERR14393094,RCN15295,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393094/ERR14393094_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393094/ERR14393094_2.fastq.gz
ERR14393103,RCN15298,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/003/ERR14393103/ERR14393103_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/003/ERR14393103/ERR14393103_2.fastq.gz
ERR14393104,RCN15298,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14393104/ERR14393104_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14393104/ERR14393104_2.fastq.gz
ERR14393176,RCN15322,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14393176/ERR14393176_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14393176/ERR14393176_2.fastq.gz
ERR14393178,RCN15323,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14393178/ERR14393178_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14393178/ERR14393178_2.fastq.gz
ERR14393184,RCN15325,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14393184/ERR14393184_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14393184/ERR14393184_2.fastq.gz
ERR14393208,RCN15333,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14393208/ERR14393208_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/008/ERR14393208/ERR14393208_2.fastq.gz
ERR14393210,RCN15333,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/010/ERR14393210/ERR14393210_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/010/ERR14393210/ERR14393210_2.fastq.gz
ERR14393214,RCN15335,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/014/ERR14393214/ERR14393214_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/014/ERR14393214/ERR14393214_2.fastq.gz
ERR14393224,RCN15340,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14393224/ERR14393224_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/024/ERR14393224/ERR14393224_2.fastq.gz
ERR14393225,RCN15340,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14393225/ERR14393225_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14393225/ERR14393225_2.fastq.gz
ERR14393231,RCN15342,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14393231/ERR14393231_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/031/ERR14393231/ERR14393231_2.fastq.gz
ERR14393241,RCN15347,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14393241/ERR14393241_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14393241/ERR14393241_2.fastq.gz
ERR14393242,RCN15347,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/042/ERR14393242/ERR14393242_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/042/ERR14393242/ERR14393242_2.fastq.gz
ERR15626896,RCN15236,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15626896/ERR15626896_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15626896/ERR15626896_2.fastq.gz
ERR15626904,RCN15245,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR15626904/ERR15626904_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR15626904/ERR15626904_2.fastq.gz
ERR15626908,RCN15248,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15626908/ERR15626908_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15626908/ERR15626908_2.fastq.gz
ERR15626931,RCN15274,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/031/ERR15626931/ERR15626931_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/031/ERR15626931/ERR15626931_2.fastq.gz
ERR15626933,RCN15276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/033/ERR15626933/ERR15626933_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/033/ERR15626933/ERR15626933_2.fastq.gz
ERR15626949,RCN15293,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15626949/ERR15626949_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15626949/ERR15626949_2.fastq.gz
ERR15626951,RCN15295,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/051/ERR15626951/ERR15626951_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/051/ERR15626951/ERR15626951_2.fastq.gz
ERR15626978,RCN15322,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/078/ERR15626978/ERR15626978_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/078/ERR15626978/ERR15626978_2.fastq.gz
ERR15626979,RCN15323,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/079/ERR15626979/ERR15626979_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/079/ERR15626979/ERR15626979_2.fastq.gz
ERR15626982,RCN15325,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/082/ERR15626982/ERR15626982_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/082/ERR15626982/ERR15626982_2.fastq.gz
ERR15626991,RCN15335,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15626991/ERR15626991_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15626991/ERR15626991_2.fastq.gz
ERR15626996,RCN15342,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15626996/ERR15626996_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15626996/ERR15626996_2.fastq.gz
ERR14392974,RCN15250,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14392974/ERR14392974_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14392974/ERR14392974_2.fastq.gz
ERR14392975,RCN15250,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/075/ERR14392975/ERR14392975_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/075/ERR14392975/ERR14392975_2.fastq.gz
ERR14392976,RCN15250,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14392976/ERR14392976_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14392976/ERR14392976_2.fastq.gz
ERR14392998,RCN15260,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14392998/ERR14392998_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14392998/ERR14392998_2.fastq.gz
ERR14392999,RCN15260,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/099/ERR14392999/ERR14392999_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/099/ERR14392999/ERR14392999_2.fastq.gz
ERR14393000,RCN15260,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/000/ERR14393000/ERR14393000_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/000/ERR14393000/ERR14393000_2.fastq.gz
ERR14393085,RCN15292,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/085/ERR14393085/ERR14393085_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/085/ERR14393085/ERR14393085_2.fastq.gz
ERR14393086,RCN15292,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/086/ERR14393086/ERR14393086_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/086/ERR14393086/ERR14393086_2.fastq.gz
ERR15626948,RCN15292,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/048/ERR15626948/ERR15626948_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/048/ERR15626948/ERR15626948_2.fastq.gz
ERR14393049,RCN15278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/049/ERR14393049/ERR14393049_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/049/ERR14393049/ERR14393049_2.fastq.gz
ERR14393050,RCN15278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/050/ERR14393050/ERR14393050_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/050/ERR14393050/ERR14393050_2.fastq.gz
ERR14393051,RCN15278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14393051/ERR14393051_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14393051/ERR14393051_2.fastq.gz
ERR14393193,RCN15328,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393193/ERR14393193_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393193/ERR14393193_2.fastq.gz
ERR14393194,RCN15328,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393194/ERR14393194_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14393194/ERR14393194_2.fastq.gz
ERR14393195,RCN15328,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393195/ERR14393195_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14393195/ERR14393195_2.fastq.gz
ERR15626935,RCN15278,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15626935/ERR15626935_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15626935/ERR15626935_2.fastq.gz
ERR15626984,RCN15328,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15626984/ERR15626984_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15626984/ERR15626984_2.fastq.gz
ERR14392969,RCN15248,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14392969/ERR14392969_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14392969/ERR14392969_2.fastq.gz
ERR14393044,RCN15276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14393044/ERR14393044_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/044/ERR14393044/ERR14393044_2.fastq.gz
ERR14393059,RCN15281,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14393059/ERR14393059_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14393059/ERR14393059_2.fastq.gz
ERR14393061,RCN15282,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14393061/ERR14393061_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14393061/ERR14393061_2.fastq.gz
ERR14393073,RCN15288,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/073/ERR14393073/ERR14393073_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/073/ERR14393073/ERR14393073_2.fastq.gz
ERR14393089,RCN15293,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14393089/ERR14393089_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14393089/ERR14393089_2.fastq.gz
ERR14393093,RCN15294,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393093/ERR14393093_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/093/ERR14393093/ERR14393093_2.fastq.gz
ERR14393127,RCN15306,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/027/ERR14393127/ERR14393127_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/027/ERR14393127/ERR14393127_2.fastq.gz
ERR14393133,RCN15308,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14393133/ERR14393133_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14393133/ERR14393133_2.fastq.gz
ERR14393177,RCN15322,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/077/ERR14393177/ERR14393177_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/077/ERR14393177/ERR14393177_2.fastq.gz
ERR14393180,RCN15323,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14393180/ERR14393180_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14393180/ERR14393180_2.fastq.gz
ERR14393185,RCN15325,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/085/ERR14393185/ERR14393185_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/085/ERR14393185/ERR14393185_2.fastq.gz
ERR14393192,RCN15327,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393192/ERR14393192_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14393192/ERR14393192_2.fastq.gz
ERR15626918,RCN15260,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/018/ERR15626918/ERR15626918_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/018/ERR15626918/ERR15626918_2.fastq.gz
ERR15626936,RCN15279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/036/ERR15626936/ERR15626936_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/036/ERR15626936/ERR15626936_2.fastq.gz
ERR15626941,RCN15284,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/041/ERR15626941/ERR15626941_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/041/ERR15626941/ERR15626941_2.fastq.gz
ERR15626953,RCN15297,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15626953/ERR15626953_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15626953/ERR15626953_2.fastq.gz
ERR15626954,RCN15298,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15626954/ERR15626954_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15626954/ERR15626954_2.fastq.gz
ERR15626957,RCN15301,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/057/ERR15626957/ERR15626957_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/057/ERR15626957/ERR15626957_2.fastq.gz
ERR15626967,RCN15311,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15626967/ERR15626967_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15626967/ERR15626967_2.fastq.gz
ERR15626989,RCN15333,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/089/ERR15626989/ERR15626989_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/089/ERR15626989/ERR15626989_2.fastq.gz
ERR15626994,RCN15340,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15626994/ERR15626994_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15626994/ERR15626994_2.fastq.gz
ERR14392938,RCN15238,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/038/ERR14392938/ERR14392938_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/038/ERR14392938/ERR14392938_2.fastq.gz
ERR14392951,RCN15242,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14392951/ERR14392951_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14392951/ERR14392951_2.fastq.gz
ERR14392970,RCN15248,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/070/ERR14392970/ERR14392970_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/070/ERR14392970/ERR14392970_2.fastq.gz
ERR14393043,RCN15276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14393043/ERR14393043_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14393043/ERR14393043_2.fastq.gz
ERR14393068,RCN15284,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/068/ERR14393068/ERR14393068_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/068/ERR14393068/ERR14393068_2.fastq.gz
ERR14393087,RCN15292,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14393087/ERR14393087_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14393087/ERR14393087_2.fastq.gz
ERR14393090,RCN15293,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/090/ERR14393090/ERR14393090_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/090/ERR14393090/ERR14393090_2.fastq.gz
