file,count
ERR14395016_1.fastq.gz,2079
ERR14395020_1.fastq.gz,33534
ERR14395021_1.fastq.gz,27334
ERR14395022_1.fastq.gz,791
ERR14395026_1.fastq.gz,21231
ERR14395027_1.fastq.gz,19113
ERR14395028_1.fastq.gz,637
ERR14395029_1.fastq.gz,24773
ERR14395030_1.fastq.gz,13864
ERR14395031_1.fastq.gz,798
ERR14395032_1.fastq.gz,33434
ERR14395033_1.fastq.gz,33555
ERR14395034_1.fastq.gz,1119
ERR14395038_1.fastq.gz,37399
ERR14395039_1.fastq.gz,30434
ERR14395040_1.fastq.gz,590
ERR14395041_1.fastq.gz,30720
ERR14395042_1.fastq.gz,24288
ERR14395043_1.fastq.gz,1053
ERR14395053_1.fastq.gz,25888
ERR14395054_1.fastq.gz,16378
ERR14395055_1.fastq.gz,325
ERR14395059_1.fastq.gz,30497
ERR14395060_1.fastq.gz,29920
ERR14395061_1.fastq.gz,909
ERR14395062_1.fastq.gz,29092
ERR14395063_1.fastq.gz,26087
ERR14395064_1.fastq.gz,770
ERR14395065_1.fastq.gz,36015
ERR14395066_1.fastq.gz,33842
ERR14395067_1.fastq.gz,900
ERR14395068_1.fastq.gz,19220
ERR14395069_1.fastq.gz,26205
ERR14395070_1.fastq.gz,507
ERR14395071_1.fastq.gz,16888
ERR14395072_1.fastq.gz,17897
ERR14395073_1.fastq.gz,684
ERR14395074_1.fastq.gz,34276
ERR14395075_1.fastq.gz,35770
ERR14395076_1.fastq.gz,883
ERR14395077_1.fastq.gz,33843
ERR14395078_1.fastq.gz,32617
ERR14395079_1.fastq.gz,673
ERR14395080_1.fastq.gz,36400
ERR14395081_1.fastq.gz,33625
ERR14395082_1.fastq.gz,1266
ERR14395083_1.fastq.gz,32652
ERR14395084_1.fastq.gz,33309
ERR14395085_1.fastq.gz,1109
ERR14395086_1.fastq.gz,22655
ERR14395087_1.fastq.gz,28542
ERR14395088_1.fastq.gz,729
ERR14395089_1.fastq.gz,30555
ERR14395090_1.fastq.gz,24332
ERR14395091_1.fastq.gz,1026
ERR14395092_1.fastq.gz,17337
ERR14395093_1.fastq.gz,22291
ERR14395094_1.fastq.gz,557
ERR14395101_1.fastq.gz,39087
ERR14395102_1.fastq.gz,39036
ERR14395103_1.fastq.gz,1375
ERR14395104_1.fastq.gz,37452
ERR14395105_1.fastq.gz,35932
ERR14395106_1.fastq.gz,1199
ERR14395110_1.fastq.gz,22497
ERR14395111_1.fastq.gz,19408
ERR14395112_1.fastq.gz,497
ERR14395113_1.fastq.gz,19915
ERR14395114_1.fastq.gz,24138
ERR14395115_1.fastq.gz,690
ERR14395116_1.fastq.gz,17129
ERR14395117_1.fastq.gz,18499
ERR14395118_1.fastq.gz,405
ERR14395119_1.fastq.gz,32181
ERR14395120_1.fastq.gz,34182
ERR14395121_1.fastq.gz,1200
ERR14395125_1.fastq.gz,30552
ERR14395126_1.fastq.gz,29625
ERR14395127_1.fastq.gz,1193
ERR14395128_1.fastq.gz,34759
ERR14395129_1.fastq.gz,29025
ERR14395130_1.fastq.gz,1017
ERR14395131_1.fastq.gz,30033
ERR14395132_1.fastq.gz,31155
ERR14395133_1.fastq.gz,895
ERR14395134_1.fastq.gz,19356
ERR14395135_1.fastq.gz,32859
ERR14395136_1.fastq.gz,913
ERR14395137_1.fastq.gz,20897
ERR14395138_1.fastq.gz,23742
ERR14395139_1.fastq.gz,643
ERR14395140_1.fastq.gz,16752
ERR14395141_1.fastq.gz,23694
ERR14395142_1.fastq.gz,631
ERR14395143_1.fastq.gz,35476
ERR14395144_1.fastq.gz,34937
ERR14395145_1.fastq.gz,1062
ERR14395146_1.fastq.gz,32604
ERR14395147_1.fastq.gz,34797
ERR14395148_1.fastq.gz,1052
ERR14395149_1.fastq.gz,32178
ERR14395150_1.fastq.gz,30081
ERR14395151_1.fastq.gz,791
ERR14395152_1.fastq.gz,29908
ERR14395153_1.fastq.gz,32864
ERR14395154_1.fastq.gz,716
ERR14395155_1.fastq.gz,25626
ERR14395156_1.fastq.gz,38582
ERR14395157_1.fastq.gz,812
ERR14395158_1.fastq.gz,20241
ERR14395159_1.fastq.gz,22538
ERR14395160_1.fastq.gz,327
ERR14395161_1.fastq.gz,24328
ERR14395162_1.fastq.gz,24436
ERR14395163_1.fastq.gz,385
ERR14395164_1.fastq.gz,18225
ERR14395165_1.fastq.gz,27439
ERR14395166_1.fastq.gz,579
ERR14395167_1.fastq.gz,28762
ERR14395168_1.fastq.gz,25369
ERR14395169_1.fastq.gz,327
ERR14395170_1.fastq.gz,34322
ERR14395171_1.fastq.gz,30848
ERR14395172_1.fastq.gz,481
ERR14395173_1.fastq.gz,24363
ERR14395174_1.fastq.gz,24233
ERR14395175_1.fastq.gz,449
ERR14395176_1.fastq.gz,23210
ERR14395177_1.fastq.gz,33486
ERR14395178_1.fastq.gz,724
ERR14395188_1.fastq.gz,13398
ERR14395189_1.fastq.gz,12973
ERR14395190_1.fastq.gz,16
ERR14395194_1.fastq.gz,38111
ERR14395195_1.fastq.gz,34477
ERR14395196_1.fastq.gz,737
ERR14395197_1.fastq.gz,30794
ERR14395198_1.fastq.gz,28279
ERR14395199_1.fastq.gz,74
ERR14395200_1.fastq.gz,19483
ERR14395201_1.fastq.gz,25164
ERR14395202_1.fastq.gz,264
ERR14395206_1.fastq.gz,14408
ERR14395207_1.fastq.gz,18756
ERR14395208_1.fastq.gz,476
ERR14395212_1.fastq.gz,15392
ERR14395213_1.fastq.gz,14624
ERR14395214_1.fastq.gz,28
ERR14395215_1.fastq.gz,37355
ERR14395216_1.fastq.gz,37885
ERR14395217_1.fastq.gz,905
ERR14395218_1.fastq.gz,35903
ERR14395219_1.fastq.gz,33796
ERR14395220_1.fastq.gz,1276
ERR14395221_1.fastq.gz,25153
ERR14395222_1.fastq.gz,23391
ERR14395223_1.fastq.gz,483
ERR14395224_1.fastq.gz,20727
ERR14395225_1.fastq.gz,25835
ERR14395226_1.fastq.gz,604
ERR14395227_1.fastq.gz,28031
ERR14395228_1.fastq.gz,23728
ERR14395229_1.fastq.gz,899
ERR14395230_1.fastq.gz,17611
ERR14395231_1.fastq.gz,22679
ERR14395232_1.fastq.gz,754
ERR14395233_1.fastq.gz,11754
ERR14395234_1.fastq.gz,12295
ERR14395235_1.fastq.gz,56
ERR14395236_1.fastq.gz,32732
ERR14395237_1.fastq.gz,39296
ERR14395238_1.fastq.gz,822
ERR14395245_1.fastq.gz,21093
ERR14395246_1.fastq.gz,32286
ERR14395247_1.fastq.gz,623
ERR14395248_1.fastq.gz,19306
ERR14395249_1.fastq.gz,19546
ERR14395250_1.fastq.gz,422
ERR14395254_1.fastq.gz,13749
ERR14395255_1.fastq.gz,18995
ERR14395256_1.fastq.gz,638
ERR14395263_1.fastq.gz,14168
ERR14395264_1.fastq.gz,12914
ERR14395265_1.fastq.gz,495
ERR14395272_1.fastq.gz,9010
ERR14395273_1.fastq.gz,9237
ERR14395274_1.fastq.gz,493
ERR14395275_1.fastq.gz,28858
ERR14395276_1.fastq.gz,23740
ERR14395277_1.fastq.gz,551
ERR14395278_1.fastq.gz,25784
ERR14395279_1.fastq.gz,24190
ERR14395280_1.fastq.gz,669
ERR14395284_1.fastq.gz,25701
ERR14395285_1.fastq.gz,22974
ERR14395286_1.fastq.gz,735
ERR14395287_1.fastq.gz,28472
ERR14395288_1.fastq.gz,23857
ERR14395289_1.fastq.gz,592
ERR14395290_1.fastq.gz,27178
ERR14395291_1.fastq.gz,24590
ERR14395292_1.fastq.gz,792
ERR14395293_1.fastq.gz,22974
ERR14395294_1.fastq.gz,20685
ERR14395295_1.fastq.gz,630
ERR14395296_1.fastq.gz,12795
ERR14395297_1.fastq.gz,14523
ERR14395298_1.fastq.gz,679
ERR14395302_1.fastq.gz,29611
ERR14395303_1.fastq.gz,27379
ERR14395304_1.fastq.gz,529
ERR14395308_1.fastq.gz,28372
ERR14395309_1.fastq.gz,23012
ERR14395310_1.fastq.gz,210
ERR14395311_1.fastq.gz,30429
ERR14395312_1.fastq.gz,28331
ERR14395313_1.fastq.gz,796
ERR14395314_1.fastq.gz,24964
ERR14395315_1.fastq.gz,24817
ERR14395316_1.fastq.gz,646
ERR14395317_1.fastq.gz,9677
ERR14395318_1.fastq.gz,12442
ERR14395319_1.fastq.gz,692
ERR14395320_1.fastq.gz,21216
ERR14395321_1.fastq.gz,18562
ERR14395322_1.fastq.gz,573
ERR14395323_1.fastq.gz,21980
ERR14395324_1.fastq.gz,24050
ERR14395325_1.fastq.gz,625
ERR14395326_1.fastq.gz,28220
ERR14395327_1.fastq.gz,24820
ERR14395328_1.fastq.gz,471
ERR14395332_1.fastq.gz,12976
ERR14395333_1.fastq.gz,11858
ERR14395334_1.fastq.gz,227
ERR14395335_1.fastq.gz,29928
ERR14395336_1.fastq.gz,26760
ERR14395337_1.fastq.gz,823
ERR14395338_1.fastq.gz,26695
ERR14395339_1.fastq.gz,25145
ERR14395340_1.fastq.gz,376
ERR14395341_1.fastq.gz,26230
ERR14395342_1.fastq.gz,26816
ERR14395343_1.fastq.gz,647
ERR14395344_1.fastq.gz,26288
ERR14395345_1.fastq.gz,26624
ERR14395346_1.fastq.gz,524
ERR14395347_1.fastq.gz,23446
ERR14395348_1.fastq.gz,21445
ERR14395349_1.fastq.gz,133
ERR14395350_1.fastq.gz,29975
ERR14395351_1.fastq.gz,25546
ERR14395352_1.fastq.gz,652
ERR14395353_1.fastq.gz,17348
ERR14395354_1.fastq.gz,18773
ERR14395355_1.fastq.gz,360
ERR14395356_1.fastq.gz,10602
ERR14395357_1.fastq.gz,8785
ERR14395358_1.fastq.gz,124
ERR14395359_1.fastq.gz,25283
ERR14395360_1.fastq.gz,21596
ERR14395361_1.fastq.gz,560
ERR14395362_1.fastq.gz,24670
ERR14395363_1.fastq.gz,26585
ERR14395364_1.fastq.gz,800
ERR14395365_1.fastq.gz,35736
ERR14395366_1.fastq.gz,34200
ERR14395367_1.fastq.gz,1007
ERR14395368_1.fastq.gz,31689
ERR14395369_1.fastq.gz,31131
ERR14395370_1.fastq.gz,738
ERR14395371_1.fastq.gz,27670
ERR14395372_1.fastq.gz,26095
ERR14395373_1.fastq.gz,497
ERR14395374_1.fastq.gz,18630
ERR14395375_1.fastq.gz,19668
ERR14395376_1.fastq.gz,72
ERR14395377_1.fastq.gz,20342
ERR14395378_1.fastq.gz,23690
ERR14395379_1.fastq.gz,463
ERR14395380_1.fastq.gz,10394
ERR14395381_1.fastq.gz,12219
ERR14395382_1.fastq.gz,231
ERR14395383_1.fastq.gz,30546
ERR14395384_1.fastq.gz,25428
ERR14395385_1.fastq.gz,377
ERR14395386_1.fastq.gz,24981
ERR14395387_1.fastq.gz,23747
ERR14395388_1.fastq.gz,565
ERR14395389_1.fastq.gz,26765
ERR14395390_1.fastq.gz,27521
ERR14395391_1.fastq.gz,738
ERR14395392_1.fastq.gz,27592
ERR14395393_1.fastq.gz,26502
ERR14395394_1.fastq.gz,498
ERR14395395_1.fastq.gz,22535
ERR14395396_1.fastq.gz,27130
ERR14395397_1.fastq.gz,555
ERR14395398_1.fastq.gz,15940
ERR14395399_1.fastq.gz,26429
ERR14395400_1.fastq.gz,366
ERR14395401_1.fastq.gz,23459
ERR14395402_1.fastq.gz,24934
ERR14395403_1.fastq.gz,602
ERR14395404_1.fastq.gz,9150
ERR14395405_1.fastq.gz,14877
ERR14395406_1.fastq.gz,368
ERR14395497_1.fastq.gz,17734
ERR14395498_1.fastq.gz,15760
ERR14395499_1.fastq.gz,565
ERR14395515_1.fastq.gz,33388
ERR14395516_1.fastq.gz,37162
ERR14395517_1.fastq.gz,1034
ERR14395539_1.fastq.gz,21771
ERR14395540_1.fastq.gz,22563
ERR14395541_1.fastq.gz,610
ERR14395548_1.fastq.gz,31935
ERR14395549_1.fastq.gz,28488
ERR14395550_1.fastq.gz,1336
ERR14395554_1.fastq.gz,36108
ERR14395555_1.fastq.gz,34484
ERR14395556_1.fastq.gz,1242
ERR14395560_1.fastq.gz,23879
ERR14395561_1.fastq.gz,34281
ERR14395562_1.fastq.gz,1352
ERR14395563_1.fastq.gz,21041
ERR14395564_1.fastq.gz,27681
ERR14395565_1.fastq.gz,708
ERR14395566_1.fastq.gz,22443
ERR14395567_1.fastq.gz,25743
ERR14395568_1.fastq.gz,831
ERR14395581_1.fastq.gz,33105
ERR14395582_1.fastq.gz,34909
ERR14395583_1.fastq.gz,962
ERR14395587_1.fastq.gz,22435
ERR14395588_1.fastq.gz,20685
ERR14395589_1.fastq.gz,793
ERR14395599_1.fastq.gz,30204
ERR14395600_1.fastq.gz,24604
ERR14395601_1.fastq.gz,691
ERR14395605_1.fastq.gz,21292
ERR14395606_1.fastq.gz,31972
ERR14395607_1.fastq.gz,524
ERR14395617_1.fastq.gz,27175
ERR14395618_1.fastq.gz,28376
ERR14395619_1.fastq.gz,756
ERR14395620_1.fastq.gz,37301
ERR14395621_1.fastq.gz,35787
ERR14395622_1.fastq.gz,1163
ERR14395623_1.fastq.gz,31453
ERR14395624_1.fastq.gz,31156
ERR14395625_1.fastq.gz,536
ERR14395629_1.fastq.gz,20037
ERR14395630_1.fastq.gz,19385
ERR14395631_1.fastq.gz,700
ERR14395632_1.fastq.gz,23456
ERR14395633_1.fastq.gz,15061
ERR14395634_1.fastq.gz,739
ERR14395659_1.fastq.gz,16674
ERR14395660_1.fastq.gz,23530
ERR14395661_1.fastq.gz,228
ERR14395662_1.fastq.gz,31323
ERR14395663_1.fastq.gz,26012
ERR14395664_1.fastq.gz,32
ERR14395665_1.fastq.gz,13923
ERR14395666_1.fastq.gz,16470
ERR14395667_1.fastq.gz,210
ERR14395680_1.fastq.gz,18443
ERR14395681_1.fastq.gz,17596
ERR14395682_1.fastq.gz,652
ERR14395692_1.fastq.gz,20628
ERR14395693_1.fastq.gz,17897
ERR14395694_1.fastq.gz,529
ERR14395695_1.fastq.gz,23852
ERR14395696_1.fastq.gz,21383
ERR14395697_1.fastq.gz,631
ERR14395716_1.fastq.gz,36006
ERR14395717_1.fastq.gz,25335
ERR14395718_1.fastq.gz,1123
ERR14395734_1.fastq.gz,35304
ERR14395735_1.fastq.gz,29948
ERR14395736_1.fastq.gz,764
ERR14395740_1.fastq.gz,26585
ERR14395741_1.fastq.gz,19622
ERR14395742_1.fastq.gz,901
ERR14395758_1.fastq.gz,34772
ERR14395759_1.fastq.gz,23819
ERR14395760_1.fastq.gz,1347
ERR14395773_1.fastq.gz,36625
ERR14395774_1.fastq.gz,29644
ERR14395775_1.fastq.gz,853
ERR14395785_1.fastq.gz,28718
ERR14395786_1.fastq.gz,17950
ERR14395787_1.fastq.gz,1314
ERR14395806_1.fastq.gz,15953
ERR14395807_1.fastq.gz,17726
ERR14395808_1.fastq.gz,554
ERR14395824_1.fastq.gz,25326
ERR14395825_1.fastq.gz,26864
ERR14395826_1.fastq.gz,410
ERR14395827_1.fastq.gz,18910
ERR14395828_1.fastq.gz,18701
ERR14395829_1.fastq.gz,653
ERR14395830_1.fastq.gz,23707
ERR14395831_1.fastq.gz,25288
ERR14395832_1.fastq.gz,1106
ERR14395863_1.fastq.gz,29707
ERR14395864_1.fastq.gz,26510
ERR14395865_1.fastq.gz,1511
ERR14396007_1.fastq.gz,33572
ERR14396008_1.fastq.gz,13751
ERR14396009_1.fastq.gz,1133
ERR14396010_1.fastq.gz,25563
ERR14396011_1.fastq.gz,7784
ERR14396012_1.fastq.gz,863
ERR14396172_1.fastq.gz,22311
ERR14396173_1.fastq.gz,19174
ERR14396174_1.fastq.gz,1850
ERR14396493_1.fastq.gz,21175
ERR14396494_1.fastq.gz,27015
ERR14396495_1.fastq.gz,902
ERR14396568_1.fastq.gz,9504
ERR14396569_1.fastq.gz,43736
ERR14396570_1.fastq.gz,1065
ERR14396574_1.fastq.gz,17075
ERR14396575_1.fastq.gz,27486
ERR14396576_1.fastq.gz,678
ERR14396586_1.fastq.gz,50417
ERR14396587_1.fastq.gz,30164
ERR14396588_1.fastq.gz,1087
ERR14396598_1.fastq.gz,5481
ERR14396599_1.fastq.gz,29780
ERR14396600_1.fastq.gz,583
ERR14396622_1.fastq.gz,42584
ERR14396623_1.fastq.gz,57827
ERR14396624_1.fastq.gz,1316
ERR14396625_1.fastq.gz,35607
ERR14396626_1.fastq.gz,57540
ERR14396627_1.fastq.gz,1250
ERR14396670_1.fastq.gz,22702
ERR14396671_1.fastq.gz,49230
ERR14396672_1.fastq.gz,486
ERR14396685_1.fastq.gz,14775
ERR14396686_1.fastq.gz,41770
ERR14396687_1.fastq.gz,754
ERR14396709_1.fastq.gz,31692
ERR14396710_1.fastq.gz,30226
ERR14396711_1.fastq.gz,779
ERR14397105_1.fastq.gz,54156
ERR14397106_1.fastq.gz,48168
ERR14397107_1.fastq.gz,1323
ERR14397219_1.fastq.gz,56923
ERR14397220_1.fastq.gz,43715
ERR14397221_1.fastq.gz,1018
ERR14397252_1.fastq.gz,43899
ERR14397253_1.fastq.gz,41152
ERR14397254_1.fastq.gz,1051
ERR14397276_1.fastq.gz,56968
ERR14397277_1.fastq.gz,41827
ERR14397278_1.fastq.gz,1033
ERR14397279_1.fastq.gz,46725
ERR14397280_1.fastq.gz,23421
ERR14397281_1.fastq.gz,828
ERR14397318_1.fastq.gz,56912
ERR14397319_1.fastq.gz,43277
ERR14397320_1.fastq.gz,1032
ERR14397321_1.fastq.gz,60427
ERR14397322_1.fastq.gz,40825
ERR14397323_1.fastq.gz,938
ERR14397339_1.fastq.gz,46139
ERR14397340_1.fastq.gz,26149
ERR14397341_1.fastq.gz,571
ERR14397348_1.fastq.gz,64566
ERR14397349_1.fastq.gz,51696
ERR14397350_1.fastq.gz,1011
ERR14397474_1.fastq.gz,54602
ERR14397475_1.fastq.gz,46333
ERR14397476_1.fastq.gz,757
ERR14397489_1.fastq.gz,56516
ERR14397490_1.fastq.gz,47929
ERR14397491_1.fastq.gz,1028
ERR14397492_1.fastq.gz,43602
ERR14397493_1.fastq.gz,33614
ERR14397494_1.fastq.gz,707
ERR14397540_1.fastq.gz,44559
ERR14397541_1.fastq.gz,49949
ERR14397542_1.fastq.gz,847
ERR14397546_1.fastq.gz,56160
ERR14397547_1.fastq.gz,43362
ERR14397548_1.fastq.gz,766
ERR14397570_1.fastq.gz,51605
ERR14397571_1.fastq.gz,34119
ERR14397572_1.fastq.gz,734
ERR14397663_1.fastq.gz,57296
ERR14397664_1.fastq.gz,52385
ERR14397665_1.fastq.gz,1201
ERR14397975_1.fastq.gz,41980
ERR14397976_1.fastq.gz,34576
ERR14397977_1.fastq.gz,890
ERR14397990_1.fastq.gz,61156
ERR14397991_1.fastq.gz,54973
ERR14397992_1.fastq.gz,1527
ERR15625306_1.fastq.gz,13349952
ERR15625307_1.fastq.gz,9465156
ERR15625309_1.fastq.gz,11012430
ERR15625310_1.fastq.gz,12979165
ERR15625311_1.fastq.gz,14982320
ERR15625312_1.fastq.gz,11466623
ERR15625314_1.fastq.gz,15658787
ERR15625315_1.fastq.gz,14558768
ERR15625316_1.fastq.gz,18413027
ERR15625317_1.fastq.gz,16929216
ERR15625319_1.fastq.gz,15931176
ERR15625320_1.fastq.gz,14132681
ERR15625325_1.fastq.gz,17759967
ERR15625330_1.fastq.gz,5825007
ERR15625331_1.fastq.gz,10500786
ERR15625332_1.fastq.gz,11040932
ERR15625339_1.fastq.gz,13137213
ERR15625340_1.fastq.gz,15961922
ERR15625341_1.fastq.gz,18313927
ERR15625344_1.fastq.gz,7737959
ERR15625345_1.fastq.gz,9981052
ERR15625347_1.fastq.gz,16642714
ERR15625348_1.fastq.gz,5798079
ERR15625350_1.fastq.gz,7157232
ERR15625351_1.fastq.gz,13373543
ERR15625352_1.fastq.gz,10878629
ERR15625357_1.fastq.gz,13302509
ERR15625358_1.fastq.gz,12904030
ERR15625361_1.fastq.gz,3720083
ERR15625362_1.fastq.gz,14344311
ERR15625364_1.fastq.gz,12365816
ERR15625365_1.fastq.gz,17860240
ERR15625537_1.fastq.gz,36350617
ERR15625541_1.fastq.gz,32296242
ERR15625542_1.fastq.gz,16174142
ERR15625543_1.fastq.gz,30072127
ERR15625544_1.fastq.gz,16841614
ERR15625545_1.fastq.gz,31239826
ERR15625546_1.fastq.gz,17377863
ERR15625547_1.fastq.gz,42260411
ERR15625548_1.fastq.gz,46087602
ERR15625550_1.fastq.gz,16664280
ERR15625551_1.fastq.gz,15358426
ERR15625553_1.fastq.gz,22312046
ERR15625555_1.fastq.gz,11678740
ERR15625556_1.fastq.gz,38130851
ERR15625558_1.fastq.gz,17929460
ERR15625559_1.fastq.gz,18823944
ERR15625561_1.fastq.gz,14949221
ERR15625562_1.fastq.gz,16772677
ERR15625563_1.fastq.gz,16075986
ERR15625564_1.fastq.gz,17891624
ERR15625565_1.fastq.gz,31564074
ERR15625566_1.fastq.gz,36835827
ERR15625567_1.fastq.gz,21518768
ERR15625568_1.fastq.gz,17470750
ERR15625569_1.fastq.gz,18081992
ERR15625570_1.fastq.gz,18106322
ERR15625571_1.fastq.gz,28889658
ERR15625572_1.fastq.gz,13879172
ERR15625574_1.fastq.gz,43614627
ERR15625575_1.fastq.gz,19389880
ERR15625576_1.fastq.gz,15286025
ERR15625577_1.fastq.gz,10470946
ERR15625809_1.fastq.gz,12893326
ERR15625811_1.fastq.gz,13224720
ERR15625813_1.fastq.gz,11588768
ERR15625816_1.fastq.gz,11530557
ERR15625817_1.fastq.gz,10934157
ERR15625819_1.fastq.gz,11178498
ERR15625820_1.fastq.gz,10629689
ERR15625821_1.fastq.gz,10972359
ERR15625824_1.fastq.gz,14155372
ERR15625825_1.fastq.gz,13375428
ERR15625826_1.fastq.gz,12929940
ERR15625827_1.fastq.gz,11908996
ERR15625829_1.fastq.gz,13286822
ERR15625831_1.fastq.gz,13832863
ERR15625832_1.fastq.gz,12635598
ERR15625834_1.fastq.gz,13665471
ERR15625849_1.fastq.gz,13329148
ERR15625852_1.fastq.gz,14746227
ERR15625856_1.fastq.gz,8920280
ERR15625858_1.fastq.gz,16182873
ERR15625859_1.fastq.gz,15174288
ERR15625878_1.fastq.gz,15321010
ERR15625879_1.fastq.gz,13547448
ERR15625882_1.fastq.gz,12730864
ERR15625884_1.fastq.gz,13385198
ERR15625886_1.fastq.gz,17538801
ERR15625888_1.fastq.gz,11918235
ERR15625890_1.fastq.gz,13581729
ERR15625891_1.fastq.gz,14925241
ERR15625893_1.fastq.gz,12741669
ERR15625896_1.fastq.gz,11405428
ERR15625905_1.fastq.gz,18030120
ERR15625914_1.fastq.gz,9228636
ERR15625922_1.fastq.gz,10673727
ERR15625923_1.fastq.gz,14607922
ERR15625925_1.fastq.gz,11892549
ERR15625926_1.fastq.gz,13874399
ERR15625928_1.fastq.gz,13658064
ERR15625929_1.fastq.gz,12724002
ERR15625931_1.fastq.gz,14209615
ERR15625937_1.fastq.gz,14545263
ERR15625949_1.fastq.gz,15077247
ERR15625952_1.fastq.gz,16770449
ERR15625954_1.fastq.gz,13444103
ERR15625963_1.fastq.gz,13907818
ERR15625981_1.fastq.gz,9560119
ERR15625986_1.fastq.gz,14461415
ERR15625988_1.fastq.gz,11020378
ERR15625994_1.fastq.gz,14331259
ERR15625998_1.fastq.gz,12152436
ERR15626000_1.fastq.gz,13088696
ERR15626006_1.fastq.gz,14661028
ERR15626007_1.fastq.gz,16323365
ERR15626008_1.fastq.gz,16963538
ERR15626011_1.fastq.gz,15541629
ERR15626012_1.fastq.gz,11710489
ERR15626014_1.fastq.gz,12729909
ERR15626019_1.fastq.gz,13164911
ERR15626020_1.fastq.gz,15433787
ERR15626027_1.fastq.gz,23819009
ERR15626033_1.fastq.gz,13671251
ERR15626035_1.fastq.gz,14129454
ERR15626036_1.fastq.gz,11019281
ERR15626038_1.fastq.gz,15058211
ERR15626039_1.fastq.gz,12988713
ERR15626042_1.fastq.gz,15002353
ERR15626067_1.fastq.gz,13668508
ERR15626069_1.fastq.gz,13729418
ERR15626072_1.fastq.gz,13206473
ERR15626075_1.fastq.gz,12902713
ERR15626076_1.fastq.gz,11880822
ERR15626081_1.fastq.gz,17211525
ERR15626084_1.fastq.gz,14540846
ERR15626085_1.fastq.gz,12829777
ERR15626088_1.fastq.gz,12256634
ERR15626089_1.fastq.gz,15483938
ERR15626091_1.fastq.gz,12219563
ERR15626094_1.fastq.gz,10743167
ERR15626095_1.fastq.gz,15251188
ERR15626097_1.fastq.gz,13632448
ERR15626106_1.fastq.gz,13385952
ERR15626107_1.fastq.gz,17452028
ERR15626357_1.fastq.gz,14003458
ERR15626358_1.fastq.gz,32996859
ERR15626359_1.fastq.gz,27424736
ERR15626360_1.fastq.gz,14932348
ERR15626361_1.fastq.gz,13284725
ERR15626362_1.fastq.gz,17064979
ERR15626364_1.fastq.gz,15935632
ERR15626365_1.fastq.gz,15142297
ERR15626366_1.fastq.gz,16599675
ERR15626367_1.fastq.gz,20342387
ERR15626368_1.fastq.gz,14712679
ERR15626369_1.fastq.gz,15789581
ERR15626371_1.fastq.gz,18962373
ERR15626373_1.fastq.gz,17452841
ERR15626377_1.fastq.gz,17656287
ERR15626380_1.fastq.gz,13013276
ERR15626381_1.fastq.gz,15117651
ERR15626385_1.fastq.gz,11922644
ERR15626386_1.fastq.gz,9334259
ERR15626387_1.fastq.gz,0
ERR15626388_1.fastq.gz,12078205
ERR15626389_1.fastq.gz,13987846
ERR15626390_1.fastq.gz,16248925
ERR15626391_1.fastq.gz,13307189
ERR15626392_1.fastq.gz,14011335
ERR15626394_1.fastq.gz,13933811
ERR15626395_1.fastq.gz,13363035
ERR15626397_1.fastq.gz,13941762
ERR15626398_1.fastq.gz,11333018
ERR15626399_1.fastq.gz,11042242
ERR15626401_1.fastq.gz,12870659
ERR15626405_1.fastq.gz,12128979
ERR15626406_1.fastq.gz,12618699
ERR15626407_1.fastq.gz,10470078
ERR15626409_1.fastq.gz,16218005
ERR15626410_1.fastq.gz,13701320
ERR15626412_1.fastq.gz,14223751
ERR15626415_1.fastq.gz,15789235
ERR15626416_1.fastq.gz,9643458
ERR15626417_1.fastq.gz,12109400
ERR15626418_1.fastq.gz,11468766
ERR15626419_1.fastq.gz,11601531
ERR15626420_1.fastq.gz,10830380
ERR15626424_1.fastq.gz,10903005
ERR15626425_1.fastq.gz,11638888
ERR15626426_1.fastq.gz,11811897
ERR15626427_1.fastq.gz,14542057
ERR15626429_1.fastq.gz,12928580
ERR15626430_1.fastq.gz,12261070
ERR15626436_1.fastq.gz,11826134
ERR15626437_1.fastq.gz,16181299
ERR15626438_1.fastq.gz,16233720
ERR15626439_1.fastq.gz,15402392
ERR15626440_1.fastq.gz,12991848
ERR15626441_1.fastq.gz,14023360
ERR15626442_1.fastq.gz,10082177
ERR15626444_1.fastq.gz,13270741
ERR15626445_1.fastq.gz,15223081
ERR15626449_1.fastq.gz,12545669
ERR15626451_1.fastq.gz,16681840
ERR15626452_1.fastq.gz,17260795
ERR15626453_1.fastq.gz,23098155
ERR15626454_1.fastq.gz,14414424
ERR15626455_1.fastq.gz,11623497
ERR15626457_1.fastq.gz,12396083
ERR15626458_1.fastq.gz,12280434
ERR15626459_1.fastq.gz,15385202
ERR15626460_1.fastq.gz,12254673
ERR15626461_1.fastq.gz,18890299
ERR15626463_1.fastq.gz,11924268
ERR15626465_1.fastq.gz,15561344
ERR15626467_1.fastq.gz,10724546
ERR15626470_1.fastq.gz,19661638
ERR15626471_1.fastq.gz,13701463
ERR15626472_1.fastq.gz,10575541
ERR15626473_1.fastq.gz,13655734
ERR15626474_1.fastq.gz,13061343
ERR15626475_1.fastq.gz,7978812
ERR15626476_1.fastq.gz,11557496
ERR15626477_1.fastq.gz,14594614
ERR15626478_1.fastq.gz,15745310
ERR15626480_1.fastq.gz,13304480
ERR15626482_1.fastq.gz,11097910
